U1_OK_d_wl_sn21,2.69,3.05,3.05,3.05,3.05,2.69,3.05,3.05,3.05,3.05,2.81,2.81,2.45,2.45,2.45,3.05,3.05,3.05,2.69,2.69,2.5700000000000003,2.5700000000000003,2.9299999999999997,2.9299999999999997,2.9299999999999997,2.45,2.45,2.45,2.45,2.81,2.45,2.45,2.45,2.45,2.81,2.9299999999999997,2.9299999999999997,2.5700000000000003,2.5700000000000003,2.5700000000000003
U1_OK_d_wl_ew6,3.0589999999999997,3.0589999999999997,3.0589999999999997,2.699,2.699,3.0589999999999997,3.0589999999999997,3.0589999999999997,2.699,2.699,2.819,2.459,2.459,2.459,2.459,2.699,3.0589999999999997,3.0589999999999997,3.0589999999999997,3.0589999999999997,2.819,2.459,2.459,2.459,2.459,2.699,3.0589999999999997,3.0589999999999997,3.0589999999999997,3.0589999999999997,2.459,2.459,2.459,2.819,2.819,2.819,2.459,2.459,2.459,2.459
U1_OK_d_wl_sn10,5.225,5.225,5.225,5.225,4.865,4.865,4.865,5.225,5.225,5.225,4.745,4.745,4.745,5.1049999999999995,5.1049999999999995,4.984999999999999,4.984999999999999,4.625,4.625,4.625,5.225,5.225,5.225,4.865,4.865,4.625,4.625,4.625,4.984999999999999,4.984999999999999,4.625,4.625,4.984999999999999,4.984999999999999,4.984999999999999,4.625,4.625,4.625,4.984999999999999,4.984999999999999
U1_OK_d_wl_ew7,3.717,3.717,4.077,4.077,4.077,4.077,4.077,4.077,4.077,3.717,4.077,4.077,4.077,4.077,3.717,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.837,4.077,4.077,4.077,4.077,3.717,3.837,3.837,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.837,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.4770000000000003,3.837
