U1_OK_d_wl_sn21,3.0,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,3.0,3.0
U1_OK_d_wl_ew6,2.509,2.509,2.509,2.509,2.8423333333333334,3.009,3.009,3.009,3.009,2.6756666666666664
U1_OK_d_wl_sn10,5.008333333333333,4.675,4.675,4.675,4.675,4.841666666666667,5.175,5.175,5.175,5.175
U1_OK_d_wl_ew7,4.027,4.027,4.027,3.6936666666666667,3.6936666666666667,3.8603333333333336,3.8603333333333336,3.8603333333333336,3.527,3.527
