U1_OK_d_wl_ew35,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666,9.522,9.522,9.522,9.522,9.522,9.522,9.522,9.522,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666,9.548666666666666
U1_OK_d_wl_sn9,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.283333333333333,2.31,2.31,2.31,2.31
U1_OK_d_wl_sn21,2.743333333333333,2.743333333333333,2.743333333333333,2.743333333333333,2.77,2.77,2.77,2.77,2.77,2.77,2.73,2.73,2.73,2.73,2.73,2.756666666666667,2.756666666666667,2.756666666666667,2.756666666666667,2.756666666666667
U1_OK_d_wl_sn0,4.411666666666667,4.411666666666667,4.411666666666667,4.385000000000001,4.385000000000001,4.385000000000001,4.385000000000001,4.385000000000001,4.385000000000001,4.385000000000001,4.398333333333333,4.398333333333333,4.398333333333333,4.398333333333333,4.425,4.425,4.425,4.425,4.425,4.425
U1_OK_d_wl_sn10,4.931666666666667,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999,4.918333333333333
U1_OK_d_wl_ew9,7.110333333333333,7.110333333333333,7.110333333333333,7.110333333333333,7.110333333333333,7.110333333333333,7.110333333333333,7.110333333333333,7.137,7.137,7.110333333333333,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137,7.137
U1_OK_d_wl_sn23,8.605666666666666,8.605666666666666,8.579,8.579,8.579,8.579,8.579,8.579,8.579,8.579,8.619,8.619,8.619,8.619,8.619,8.619,8.619,8.619,8.592333333333334,8.592333333333334
U1_OK_d_wl_ew6,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.779,2.752333333333333,2.7656666666666667,2.7656666666666667,2.739,2.739,2.739,2.739,2.739,2.739,2.739,2.739
U1_OK_d_wl_ew7,3.757,3.757,3.757,3.757,3.757,3.757,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.783666666666667,3.757,3.757,3.757
