U1_OK_d_wl_sn21,2.77,2.77,2.743333333333333,2.743333333333333,2.743333333333333,2.743333333333333,2.743333333333333,2.77,2.77,2.77
U1_OK_d_wl_ew6,2.739,2.739,2.739,2.739,2.7656666666666667,2.779,2.779,2.779,2.779,2.752333333333333
U1_OK_d_wl_sn10,4.931666666666667,4.905,4.905,4.905,4.905,4.918333333333333,4.944999999999999,4.944999999999999,4.944999999999999,4.944999999999999
U1_OK_d_wl_ew7,3.797,3.797,3.797,3.7703333333333333,3.7703333333333333,3.783666666666667,3.783666666666667,3.783666666666667,3.757,3.757
