,IBC1020_2,IBC1207_1,IBC1207_3
0,0zk4WfOuPFg8xQ3bt9abzm,0zk4WfOuPFg8xQ3bt9abzm,0zk4WfOuPFg8xQ3bt9abzm
1,01wC7e5xX8IhN2UdwoqtGl,01wC7e5xX8IhN2UdwoqtGl,01wC7e5xX8IhN2UdwoqtGl
2,0zk4WfOuPFg8xQ3bt9abzW,0zk4WfOuPFg8xQ3bt9abzW,0zk4WfOuPFg8xQ3bt9abzW
3,1W6Thknzf2qup40FGN1NE2,1W6Thknzf2qup40FGN1NE2,1W6Thknzf2qup40FGN1NE2
4,2_414Bjl90PPXdZA2Pm_W$,2_414Bjl90PPXdZA2Pm_W$,2_414Bjl90PPXdZA2Pm_W$
5,1W6Thknzf2qup40FGN1NEI,1W6Thknzf2qup40FGN1NEI,1W6Thknzf2qup40FGN1NEI
6,01wC7e5xX8IhN2Udwoqti0,01wC7e5xX8IhN2Udwoqti0,01wC7e5xX8IhN2Udwoqti0
7,01wC7e5xX8IhN2Udwoqtkw,01wC7e5xX8IhN2Udwoqtkw,01wC7e5xX8IhN2Udwoqtkw
8,2_414Bjl90PPXdZA2Pm_XF,2_414Bjl90PPXdZA2Pm_XF,2_414Bjl90PPXdZA2Pm_XF
