,U1_OK_d_wl_ew6,U1_OK_d_wl_sn21,U1_OK_d_wl_sn26,U1_OK_d_wl_sn10,U1_OK_d_wl_ew35,compliance-IBC1020_2,compliance-IBC1207_1,compliance-IBC1207_3,compliance
584,3.3044,2.5121,7.6379,5.2271,9.6827,FALSE,TRUE,TRUE,FALSE
585,2.2436,2.3135,8.1191,5.3699,9.5729,TRUE,FALSE,FALSE,FALSE
586,3.0344,2.4965,7.7819,5.4143,9.9647,FALSE,TRUE,FALSE,FALSE
587,2.3492,2.6615,7.8641,5.3297,9.7433,TRUE,TRUE,FALSE,FALSE
588,2.3204,2.3879,7.9211,5.3369,9.7637,TRUE,TRUE,FALSE,FALSE
589,3.2096,2.6951,7.6739,4.9451,10.0745,FALSE,TRUE,TRUE,FALSE
590,2.4968,2.2625,8.0441,4.9541,9.9203,TRUE,FALSE,FALSE,FALSE
591,3.0008,2.7395,7.8977,5.3891,10.0415,TRUE,TRUE,TRUE,TRUE
592,2.2028,2.4563,8.1053,5.0879,10.0715,TRUE,FALSE,FALSE,FALSE
593,3.134,2.5607,7.7261,5.2529,9.8651,FALSE,TRUE,TRUE,FALSE
594,3.2576,2.4119,8.1821,5.3909,9.9701,FALSE,TRUE,TRUE,FALSE
595,2.3312,2.2223,7.7603,5.2943,9.5531,TRUE,FALSE,FALSE,FALSE
596,3.0248,2.2139,7.8989,4.9505,10.0703,TRUE,FALSE,FALSE,FALSE
597,3.0404,2.7047,7.6001,5.1365,10.0793,TRUE,TRUE,TRUE,TRUE
598,2.5424,2.7383,7.6253,5.4095,9.6629,TRUE,FALSE,FALSE,FALSE
599,2.8988,2.2523,7.6697,5.3615,10.0205,TRUE,FALSE,FALSE,FALSE
600,2.2508,2.2547,7.9133,5.1803,9.6455,TRUE,FALSE,FALSE,FALSE
601,3.2132,2.2613,8.1593,5.3939,9.6641,FALSE,FALSE,FALSE,FALSE
602,3.1952,2.2367,8.1245,5.3111,9.9455,FALSE,FALSE,FALSE,FALSE
603,2.9456,2.3003,8.0861,5.2841,9.5423,FALSE,FALSE,FALSE,FALSE
604,2.5508,2.7257,7.7117,4.9751,9.7775,TRUE,TRUE,FALSE,FALSE
605,2.924,2.2709,7.7303,5.4149,9.5513,FALSE,FALSE,FALSE,FALSE
606,2.9828,2.3705,8.0873,4.9265,9.5777,FALSE,TRUE,FALSE,FALSE
607,2.2784,2.5805,7.7369,5.4353,9.9425,TRUE,FALSE,FALSE,FALSE
608,3.2624,2.4047,7.9727,5.0969,9.6299,FALSE,TRUE,TRUE,FALSE
609,3.1064,2.4941,7.9301,5.4497,9.9377,FALSE,TRUE,TRUE,FALSE
610,3.2168,2.3333,7.8959,5.3657,9.5927,FALSE,TRUE,TRUE,FALSE
611,2.564,2.6957,8.0975,5.2265,9.8183,TRUE,TRUE,FALSE,FALSE
612,2.2988,2.5925,8.0813,5.2355,10.0937,TRUE,FALSE,FALSE,FALSE
613,3.0572,2.2427,7.7237,5.0639,9.7463,FALSE,FALSE,FALSE,FALSE
614,2.3,2.4077,7.8473,5.0561,9.9665,TRUE,FALSE,FALSE,FALSE
615,3.2816,2.5697,7.9691,5.4485,9.6587,FALSE,TRUE,TRUE,FALSE
616,2.792,2.4479,7.9175,5.3957,10.0619,TRUE,TRUE,FALSE,FALSE
617,2.9948,2.4239,7.9373,4.9799,9.9005,FALSE,TRUE,FALSE,FALSE
618,2.8772,2.4527,7.6847,5.4875,9.6713,FALSE,FALSE,FALSE,FALSE
619,2.7392,2.4761,8.0789,5.5043,9.8051,TRUE,TRUE,FALSE,FALSE
620,2.9312,2.4143,7.8119,5.4737,9.5501,FALSE,TRUE,FALSE,FALSE
621,2.3168,2.4809,8.0327,5.4827,10.0637,TRUE,TRUE,FALSE,FALSE
622,3.2492,2.6681,8.0633,5.3231,9.7835,FALSE,TRUE,TRUE,FALSE
623,2.84,2.2451,7.8131,5.4743,9.9581,TRUE,FALSE,FALSE,FALSE
624,2.1704,2.3351,7.7219,5.0681,10.1165,TRUE,FALSE,FALSE,FALSE
625,2.4572,2.4959,7.8557,5.3945,9.6887,TRUE,TRUE,FALSE,FALSE
626,2.1944,2.3165,8.0045,4.9697,9.7199,TRUE,FALSE,FALSE,FALSE
627,2.7596,2.6225,7.9427,5.0909,9.9881,TRUE,TRUE,FALSE,FALSE
628,3.1316,2.2325,7.9097,5.1995,10.1207,TRUE,FALSE,FALSE,FALSE
629,3.1244,2.6777,8.0885,5.4665,9.7445,FALSE,TRUE,TRUE,FALSE
630,3.1964,2.4455,8.1545,4.9547,9.7733,FALSE,TRUE,TRUE,FALSE
631,3.0632,2.1533,8.0585,5.3141,9.8831,FALSE,FALSE,FALSE,FALSE
632,2.6108,2.7323,8.0987,5.1809,9.8507,TRUE,TRUE,FALSE,FALSE
633,2.7524,2.6675,7.7129,5.2829,9.9341,TRUE,TRUE,FALSE,FALSE
634,2.936,2.7293,7.8563,4.9781,9.7019,FALSE,TRUE,FALSE,FALSE
635,2.4512,2.6573,7.8881,5.4545,9.6839,TRUE,TRUE,FALSE,FALSE
636,3.23,2.5019,8.0477,5.1095,9.7859,FALSE,TRUE,TRUE,FALSE
637,3.3092,2.5691,7.6151,5.0849,10.1069,FALSE,TRUE,TRUE,FALSE
638,2.9552,2.3207,7.9193,5.4503,9.6419,FALSE,TRUE,FALSE,FALSE
639,2.5112,2.7077,7.7849,5.4137,9.7595,TRUE,TRUE,FALSE,FALSE
640,2.8904,2.5547,7.7477,5.3285,10.0187,TRUE,TRUE,FALSE,FALSE
641,3.3272,2.5433,7.9241,5.0231,9.8171,FALSE,TRUE,TRUE,FALSE
642,2.9876,2.6153,7.6121,5.4533,9.7091,FALSE,FALSE,FALSE,FALSE
643,3.3548,2.6543,8.0735,5.1467,9.8213,FALSE,TRUE,TRUE,FALSE
644,3.3308,2.3261,8.1719,5.0729,9.5645,FALSE,TRUE,TRUE,FALSE
645,2.216,2.4875,8.0795,5.0651,9.8879,TRUE,FALSE,FALSE,FALSE
646,3.0512,2.6345,7.8089,5.1251,9.9869,FALSE,TRUE,TRUE,FALSE
647,2.576,2.5211,7.8833,5.5037,10.1231,TRUE,TRUE,FALSE,FALSE
648,2.5016,2.1695,7.8893,5.2547,9.9815,TRUE,FALSE,FALSE,FALSE
649,3.1508,2.4353,8.1335,5.1179,9.9941,FALSE,TRUE,TRUE,FALSE
650,2.306,2.4155,7.9613,5.2853,9.9113,TRUE,FALSE,FALSE,FALSE
651,3.086,2.6981,8.1515,5.2883,10.0919,TRUE,TRUE,TRUE,TRUE
652,3.176,2.7233,7.9109,5.1419,10.0565,FALSE,TRUE,TRUE,FALSE
653,2.2052,2.6129,7.9037,5.1287,9.9461,TRUE,FALSE,FALSE,FALSE
654,3.0644,2.5031,7.8479,4.9787,10.1273,TRUE,TRUE,TRUE,TRUE
655,3.0548,2.2691,7.9643,5.4011,9.5483,FALSE,FALSE,FALSE,FALSE
656,2.2352,2.4209,7.6307,5.2577,9.6755,TRUE,FALSE,FALSE,FALSE
657,2.7788,2.4557,7.7873,5.2469,9.8045,TRUE,TRUE,FALSE,FALSE
658,2.7956,2.4539,7.6517,5.1833,10.0331,TRUE,TRUE,FALSE,FALSE
659,3.1688,2.6519,7.9559,5.3195,9.7211,FALSE,TRUE,TRUE,FALSE
660,2.6012,2.3789,7.6667,5.2925,9.8603,TRUE,TRUE,FALSE,FALSE
661,3.1724,2.2025,7.7813,5.0069,9.7097,FALSE,FALSE,FALSE,FALSE
662,3.3404,2.2055,7.9163,4.9589,9.7439,FALSE,FALSE,FALSE,FALSE
663,2.2112,2.6627,8.0507,4.9739,10.0445,TRUE,FALSE,FALSE,FALSE
664,2.2088,2.1515,7.7759,5.1971,9.7217,TRUE,FALSE,FALSE,FALSE
665,2.8556,2.1527,7.6565,5.4965,9.9575,TRUE,FALSE,FALSE,FALSE
666,2.4884,2.4593,8.1767,5.0345,10.1015,TRUE,TRUE,FALSE,FALSE
667,3.1784,2.5511,7.7717,5.4395,10.1063,FALSE,TRUE,TRUE,FALSE
668,2.8532,2.1779,8.0927,5.4167,9.7781,FALSE,FALSE,FALSE,FALSE
669,3.0056,2.5133,8.1497,5.4815,10.1411,TRUE,TRUE,TRUE,TRUE
670,2.1644,2.3471,7.9367,5.5211,9.9449,TRUE,FALSE,FALSE,FALSE
671,3.008,2.5517,8.0999,5.1755,9.6803,FALSE,TRUE,TRUE,FALSE
672,2.9096,2.7227,7.8611,4.9349,10.0283,TRUE,FALSE,FALSE,FALSE
673,2.5832,2.4065,7.6097,5.4947,10.1105,TRUE,FALSE,FALSE,FALSE
674,2.588,2.3309,7.9079,5.2241,9.8555,TRUE,TRUE,FALSE,FALSE
675,3.0176,2.1569,7.8683,5.3681,9.6941,FALSE,FALSE,FALSE,FALSE
676,2.7572,2.2859,7.8239,5.4197,9.6977,FALSE,FALSE,FALSE,FALSE
677,2.228,2.3381,7.8995,5.2937,9.6083,TRUE,FALSE,FALSE,FALSE
678,2.3552,2.6309,8.1035,5.2967,9.5489,TRUE,TRUE,FALSE,FALSE
679,3.0536,2.4833,7.8965,5.1611,9.6539,FALSE,TRUE,TRUE,FALSE
680,2.6192,2.7053,8.0303,5.0135,10.0001,TRUE,TRUE,FALSE,FALSE
681,3.308,2.3813,8.0261,5.5109,9.6005,FALSE,TRUE,TRUE,FALSE
682,2.4776,2.2481,7.9403,4.9271,9.8525,TRUE,FALSE,FALSE,FALSE
683,2.3348,2.3189,8.0537,5.1989,9.9035,TRUE,TRUE,FALSE,FALSE
684,2.6252,2.6591,7.6493,5.4119,9.9755,TRUE,TRUE,FALSE,FALSE
685,3.1604,2.2877,7.9475,5.2625,9.8825,FALSE,FALSE,FALSE,FALSE
686,2.6912,2.4161,7.7999,5.4287,9.7109,TRUE,TRUE,FALSE,FALSE
687,2.7728,2.7389,7.8533,5.5127,9.9569,TRUE,TRUE,FALSE,FALSE
688,2.9516,2.3327,7.8233,5.3897,9.8633,FALSE,TRUE,FALSE,FALSE
689,2.8388,2.5673,8.0759,5.0675,9.8585,TRUE,TRUE,FALSE,FALSE
690,2.7188,2.5649,7.6013,5.2649,10.0277,TRUE,TRUE,FALSE,FALSE
691,3.3296,2.4335,7.7123,5.2889,9.5507,FALSE,TRUE,TRUE,FALSE
692,2.846,2.4269,7.7987,5.2565,10.0739,TRUE,TRUE,FALSE,FALSE
693,3.1136,2.6399,8.0603,5.0207,9.6227,FALSE,TRUE,TRUE,FALSE
694,2.246,2.5331,7.8911,5.2481,9.6671,TRUE,FALSE,FALSE,FALSE
695,3.11,2.5667,8.1833,5.1335,9.6425,FALSE,TRUE,TRUE,FALSE
696,2.3744,2.4395,8.0939,5.0219,9.8117,TRUE,TRUE,FALSE,FALSE
697,2.6132,2.4359,7.8785,5.2583,10.0367,TRUE,TRUE,FALSE,FALSE
698,3.0212,2.3525,8.1677,5.3105,9.6659,FALSE,TRUE,FALSE,FALSE
699,2.3756,2.5439,7.9439,5.0453,9.9395,TRUE,TRUE,FALSE,FALSE
700,2.1956,2.2811,7.8107,5.5187,9.7769,TRUE,FALSE,FALSE,FALSE
701,2.8196,2.6387,7.9547,4.9463,9.9167,TRUE,TRUE,FALSE,FALSE
702,2.1596,2.2949,7.6937,5.4113,9.6623,TRUE,FALSE,FALSE,FALSE
703,2.7224,2.5007,7.6469,5.4305,9.5879,FALSE,FALSE,FALSE,FALSE
704,2.3048,2.2943,7.6367,5.0375,9.8933,TRUE,FALSE,FALSE,FALSE
705,3.2696,2.6117,7.6961,5.4203,9.8093,FALSE,TRUE,TRUE,FALSE
706,2.7176,2.3273,7.9481,5.2001,9.9527,TRUE,TRUE,FALSE,FALSE
707,2.8364,2.3801,7.6343,5.3669,9.8483,TRUE,TRUE,FALSE,FALSE
708,2.9912,2.6873,8.1353,5.3153,9.9185,FALSE,TRUE,TRUE,FALSE
709,2.1656,2.2007,8.0705,5.3645,10.1087,TRUE,FALSE,FALSE,FALSE
710,2.8964,2.3297,7.7777,5.1371,10.0517,TRUE,TRUE,FALSE,FALSE
711,2.4164,2.5841,7.6685,4.9409,10.0643,TRUE,TRUE,FALSE,FALSE
712,2.3816,2.2337,8.0711,5.1875,10.0319,TRUE,FALSE,FALSE,FALSE
713,2.1836,2.2091,8.0453,5.5115,9.6557,TRUE,FALSE,FALSE,FALSE
714,2.4356,2.6483,7.7105,5.4557,10.0523,TRUE,TRUE,FALSE,FALSE
715,2.5664,2.5751,7.7615,5.3741,9.8819,TRUE,TRUE,FALSE,FALSE
716,2.3132,2.4263,7.8515,5.4275,9.5963,TRUE,TRUE,FALSE,FALSE
717,2.8484,2.5745,7.9541,5.1515,10.0229,TRUE,TRUE,FALSE,FALSE
718,2.828,2.2199,8.0195,5.2559,9.6719,FALSE,FALSE,FALSE,FALSE
719,2.3396,2.5067,7.7087,5.2997,9.8915,TRUE,TRUE,FALSE,FALSE
720,2.3156,2.6501,7.8593,4.9637,10.1153,TRUE,TRUE,FALSE,FALSE
721,2.9216,2.2847,8.0321,5.0045,10.0013,TRUE,FALSE,FALSE,FALSE
722,2.9192,2.3033,8.0723,5.4509,9.6215,FALSE,FALSE,FALSE,FALSE
723,2.6564,2.6297,7.9529,5.2985,9.6491,TRUE,TRUE,FALSE,FALSE
724,2.7128,2.5853,8.1095,5.4797,9.5771,FALSE,TRUE,FALSE,FALSE
725,3.1256,2.5025,7.8047,5.0123,9.9605,FALSE,TRUE,TRUE,FALSE
726,3.3284,2.4947,7.9409,5.5061,9.8513,FALSE,TRUE,TRUE,FALSE
727,3.224,2.4629,8.0843,5.3627,9.8201,FALSE,TRUE,TRUE,FALSE
728,2.27,2.4977,8.0117,5.1317,9.6281,TRUE,FALSE,FALSE,FALSE
729,2.6144,2.5061,7.6823,4.9691,9.7667,TRUE,TRUE,FALSE,FALSE
730,3.074,2.7407,7.9031,5.3039,9.7025,FALSE,TRUE,TRUE,FALSE
731,2.6324,2.2577,8.1539,5.4767,10.0301,TRUE,FALSE,FALSE,FALSE
732,2.6408,2.3099,8.0447,5.4053,9.8993,TRUE,TRUE,FALSE,FALSE
733,3.278,2.3945,8.1131,5.1677,9.6893,FALSE,TRUE,TRUE,FALSE
734,2.5712,2.4299,8.1449,5.3447,9.8597,TRUE,TRUE,FALSE,FALSE
735,2.1896,2.6939,7.7945,5.2601,10.0781,TRUE,FALSE,FALSE,FALSE
736,2.2688,2.4755,8.1317,4.9985,9.6191,TRUE,FALSE,FALSE,FALSE
737,2.744,2.2787,8.0981,5.4521,9.9887,TRUE,FALSE,FALSE,FALSE
738,3.1364,2.3291,8.1395,5.3963,9.5657,FALSE,TRUE,FALSE,FALSE
739,2.8244,2.7125,7.6829,5.0333,9.8867,TRUE,TRUE,FALSE,FALSE
740,2.6372,2.5199,8.1017,5.4107,9.7151,TRUE,TRUE,FALSE,FALSE
741,3.296,2.7161,7.8605,5.0237,9.5609,FALSE,TRUE,TRUE,FALSE
742,2.8688,2.3993,7.9493,5.3393,9.7949,FALSE,TRUE,FALSE,FALSE
743,3.0764,2.4869,7.7273,4.9709,9.5495,FALSE,TRUE,TRUE,FALSE
744,3.2432,2.4089,7.6649,4.9289,9.5759,FALSE,TRUE,TRUE,FALSE
745,3.1436,2.7311,8.1119,5.5235,9.5663,FALSE,TRUE,TRUE,FALSE
746,2.2256,2.5559,7.8143,5.3099,9.7793,TRUE,FALSE,FALSE,FALSE
747,2.9132,2.6237,7.9115,5.5229,9.8261,FALSE,TRUE,FALSE,FALSE
748,2.3576,2.5583,7.8941,5.1203,10.1291,TRUE,TRUE,FALSE,FALSE
749,2.948,2.3339,8.0051,5.0855,10.0967,TRUE,TRUE,FALSE,FALSE
750,2.2592,2.4503,8.1899,5.2289,10.0733,TRUE,FALSE,FALSE,FALSE
751,2.7032,2.2553,7.8347,5.1533,10.0583,TRUE,FALSE,FALSE,FALSE
752,2.4368,2.3255,7.6115,5.0117,9.6635,TRUE,TRUE,FALSE,FALSE
753,2.522,2.6441,7.9181,5.0111,9.5699,TRUE,TRUE,FALSE,FALSE
754,2.9528,2.5457,7.7375,5.3819,10.0853,TRUE,TRUE,FALSE,FALSE
755,2.6624,2.3765,8.0339,5.0495,10.1219,TRUE,TRUE,FALSE,FALSE
756,2.4104,2.3357,7.8167,4.9793,9.5651,TRUE,TRUE,FALSE,FALSE
757,2.1932,2.3183,7.8137,5.4593,9.7751,TRUE,FALSE,FALSE,FALSE
758,2.7968,2.3663,7.7411,5.5067,9.5909,FALSE,TRUE,FALSE,FALSE
759,3.0104,2.1941,7.8395,5.1047,9.8177,FALSE,FALSE,FALSE,FALSE
760,2.6168,2.1659,8.0921,5.0633,9.8789,TRUE,FALSE,FALSE,FALSE
761,3.1832,2.1929,7.7279,5.5199,9.9215,FALSE,FALSE,FALSE,FALSE
762,2.612,2.5319,7.8173,4.9481,9.6779,TRUE,TRUE,FALSE,FALSE
763,2.6888,2.4413,7.9457,5.4005,9.8537,TRUE,TRUE,FALSE,FALSE
764,2.8148,2.6933,7.8551,5.4173,9.9299,TRUE,TRUE,FALSE,FALSE
765,2.2796,2.5193,7.6103,5.3843,10.0145,TRUE,FALSE,FALSE,FALSE
766,3.2348,2.1947,7.6349,5.1503,9.9773,FALSE,FALSE,FALSE,FALSE
767,3.158,2.3315,7.7177,5.1083,9.6773,FALSE,TRUE,FALSE,FALSE
768,2.4056,2.5943,8.0837,5.2619,9.7187,TRUE,TRUE,FALSE,FALSE
769,2.5256,2.2181,7.7549,5.1821,10.0889,TRUE,FALSE,FALSE,FALSE
770,2.8124,2.1587,8.1089,4.9775,9.6581,FALSE,FALSE,FALSE,FALSE
771,2.2964,2.6243,7.6967,5.1641,9.5849,TRUE,FALSE,FALSE,FALSE
772,3.314,2.6267,7.7573,5.2037,9.9899,FALSE,TRUE,TRUE,FALSE
773,3.2516,2.7107,8.1059,5.4605,9.7343,FALSE,TRUE,TRUE,FALSE
774,3.17,2.3753,8.0201,5.1437,9.8489,FALSE,TRUE,TRUE,FALSE
775,3.0776,2.2763,7.9553,5.0093,9.6665,FALSE,FALSE,FALSE,FALSE
776,3.0872,2.3969,8.1653,5.1647,9.7403,FALSE,TRUE,FALSE,FALSE
777,3.0824,2.6255,7.8899,5.3867,9.6095,FALSE,TRUE,TRUE,FALSE
778,2.7932,2.5247,8.0747,5.0009,9.6041,FALSE,TRUE,FALSE,FALSE
779,2.2772,2.4191,8.1419,5.0819,9.8063,TRUE,FALSE,FALSE,FALSE
780,3.128,2.2169,8.0429,4.9649,9.9323,FALSE,FALSE,FALSE,FALSE
781,2.738,2.5235,8.0171,5.1569,9.7067,FALSE,TRUE,FALSE,FALSE
782,2.2196,2.2469,8.0387,5.3189,9.8189,TRUE,FALSE,FALSE,FALSE
783,2.1812,2.6021,8.1737,5.1209,9.5807,TRUE,FALSE,FALSE,FALSE
784,2.4404,2.4665,8.0615,5.0435,9.7499,TRUE,TRUE,FALSE,FALSE
785,2.3588,2.5427,8.1803,4.9703,9.7925,TRUE,TRUE,FALSE,FALSE
786,3.242,2.3153,7.8377,5.0261,9.5561,FALSE,TRUE,TRUE,FALSE
787,2.3516,2.2151,8.0897,5.4413,10.0469,TRUE,FALSE,FALSE,FALSE
788,2.5592,2.5595,8.0597,5.2685,10.0943,TRUE,TRUE,FALSE,FALSE
789,2.3252,2.6723,8.0573,4.9469,9.5741,TRUE,TRUE,FALSE,FALSE
790,3.3584,2.2589,8.1485,4.9433,10.1021,FALSE,FALSE,TRUE,FALSE
791,2.168,2.5013,8.1299,5.3315,9.7043,TRUE,FALSE,FALSE,FALSE
792,2.9732,2.5103,8.0765,5.0567,10.1141,TRUE,TRUE,TRUE,TRUE
793,2.7476,2.2433,7.6019,4.9397,9.8357,TRUE,FALSE,FALSE,FALSE
794,2.996,2.7245,7.7783,5.4785,9.5585,FALSE,TRUE,FALSE,FALSE
795,2.4932,2.3405,7.8659,5.1161,10.0493,TRUE,TRUE,FALSE,FALSE
796,2.834,2.5961,8.0267,5.1743,9.5525,FALSE,TRUE,FALSE,FALSE
797,3.08,2.4863,7.7789,5.2811,9.6167,FALSE,TRUE,TRUE,FALSE
798,2.6924,2.6903,8.1215,5.2721,9.9671,TRUE,TRUE,FALSE,FALSE
799,2.45,2.6783,7.8485,4.9571,9.9629,TRUE,TRUE,FALSE,FALSE
800,2.2232,2.4683,7.7165,4.9379,9.8681,TRUE,FALSE,FALSE,FALSE
801,3.0932,2.3849,7.8713,5.0993,9.9851,FALSE,TRUE,FALSE,FALSE
802,2.2172,2.7275,8.0915,5.2517,9.5693,TRUE,FALSE,FALSE,FALSE
803,2.8652,2.4167,7.7585,5.2073,9.8663,TRUE,TRUE,FALSE,FALSE
804,2.5784,2.4059,8.0657,5.0747,9.6431,TRUE,TRUE,FALSE,FALSE
805,2.192,2.3081,7.8275,5.2139,9.9089,TRUE,FALSE,FALSE,FALSE
806,2.2904,2.1749,7.8023,5.1893,10.0439,TRUE,FALSE,FALSE,FALSE
807,2.3672,2.2295,7.6409,5.4455,9.5753,TRUE,FALSE,FALSE,FALSE
808,2.396,2.5685,7.9679,5.1731,9.8363,TRUE,TRUE,FALSE,FALSE
809,2.4428,2.3825,7.8317,5.1671,9.8345,TRUE,TRUE,FALSE,FALSE
810,3.344,2.7239,7.7249,5.3171,9.8417,FALSE,TRUE,TRUE,FALSE
811,3.2684,2.4233,8.1161,5.4953,10.0601,FALSE,TRUE,TRUE,FALSE
812,3.2336,2.1737,8.0027,5.2193,10.0979,FALSE,FALSE,FALSE,FALSE
813,2.5808,2.1629,8.1689,5.4083,9.6017,TRUE,FALSE,FALSE,FALSE
814,2.6972,2.6969,7.7297,5.4491,9.9275,TRUE,TRUE,FALSE,FALSE
815,2.8952,2.3747,8.0207,5.4941,9.7577,FALSE,TRUE,FALSE,FALSE
816,2.1752,2.5721,7.9307,5.0663,9.5441,TRUE,FALSE,FALSE,FALSE
817,2.9336,2.4791,8.1617,5.1899,9.9437,TRUE,TRUE,FALSE,FALSE
818,2.9888,2.2439,7.7909,5.0015,10.1387,TRUE,FALSE,FALSE,FALSE
819,2.8112,2.1593,8.1695,5.4653,9.7991,TRUE,FALSE,FALSE,FALSE
820,2.9852,2.4437,7.7687,5.4371,9.9353,FALSE,TRUE,FALSE,FALSE
821,2.7056,2.4317,7.9757,5.4191,9.6401,FALSE,TRUE,FALSE,FALSE
822,2.9648,2.7155,8.0639,5.0549,9.8963,FALSE,TRUE,FALSE,FALSE
823,2.2124,2.1917,7.8539,5.0555,9.7727,TRUE,FALSE,FALSE,FALSE
824,3.1592,2.5055,8.0165,5.3003,10.0223,FALSE,TRUE,TRUE,FALSE
825,3.2996,2.2001,7.7021,5.1689,9.9197,FALSE,FALSE,FALSE,FALSE
826,2.8736,2.6807,7.9535,5.1473,10.1171,TRUE,TRUE,FALSE,FALSE
827,3.0464,2.4617,7.7705,5.1347,9.9305,FALSE,TRUE,TRUE,FALSE
828,2.5856,2.2235,7.7729,5.2343,10.0457,TRUE,FALSE,FALSE,FALSE
829,3.14,2.5811,7.7651,5.1425,9.6335,FALSE,TRUE,TRUE,FALSE
830,2.4704,2.1509,7.8857,5.5103,10.1117,TRUE,FALSE,FALSE,FALSE
831,2.5292,2.4365,7.9445,5.2217,9.7877,TRUE,TRUE,FALSE,FALSE
832,2.3804,2.4551,8.1023,5.4341,9.5915,TRUE,TRUE,FALSE,FALSE
833,2.3408,2.6057,7.6283,5.0759,9.9767,TRUE,TRUE,FALSE,FALSE
834,3.3572,2.3717,7.6157,5.0501,9.6725,FALSE,TRUE,TRUE,FALSE
835,2.9024,2.6711,8.0075,5.4791,9.8543,FALSE,TRUE,TRUE,FALSE
836,2.5736,2.6795,7.9637,5.2661,9.6443,TRUE,TRUE,FALSE,FALSE
837,3.266,2.6999,7.6313,5.2991,10.0511,FALSE,TRUE,TRUE,FALSE
838,2.438,2.4131,8.0405,5.3921,9.9491,TRUE,TRUE,FALSE,FALSE
839,3.0284,2.7479,7.6259,4.9877,9.8279,FALSE,TRUE,FALSE,FALSE
840,2.4956,2.2853,8.0225,5.1293,9.5471,TRUE,FALSE,FALSE,FALSE
841,2.468,2.4857,8.0297,5.3009,10.1039,TRUE,TRUE,FALSE,FALSE
842,3.1184,2.1899,7.6619,5.2637,9.5579,FALSE,FALSE,FALSE,FALSE
843,2.5928,2.6069,7.9361,5.2259,9.5975,TRUE,TRUE,FALSE,FALSE
844,2.5532,2.2289,7.9703,5.0507,9.9995,TRUE,FALSE,FALSE,FALSE
845,2.6552,2.4611,7.8149,5.3201,10.1339,TRUE,TRUE,FALSE,FALSE
846,2.3144,2.1665,7.9391,5.3081,9.8771,TRUE,FALSE,FALSE,FALSE
847,3.1472,2.2655,7.7063,5.1581,9.7349,FALSE,FALSE,FALSE,FALSE
848,3.272,2.2349,7.8527,5.0891,9.5921,FALSE,FALSE,FALSE,FALSE
849,2.7944,2.6621,7.6223,5.1575,10.0895,TRUE,TRUE,FALSE,FALSE
850,3.182,2.3015,7.7753,4.9355,10.0829,FALSE,FALSE,FALSE,FALSE
851,3.3188,2.6351,7.6721,5.3723,10.0823,FALSE,TRUE,TRUE,FALSE
852,2.966,2.4725,7.9913,5.2901,10.0433,TRUE,TRUE,FALSE,FALSE
853,2.1968,2.1803,8.1467,4.9493,9.7115,TRUE,FALSE,FALSE,FALSE
854,2.2004,2.7455,7.6319,5.2403,9.7961,TRUE,FALSE,FALSE,FALSE
855,2.7368,2.2925,8.1941,5.0723,10.0757,TRUE,FALSE,FALSE,FALSE
856,3.2384,2.6075,7.7555,5.4689,10.0667,FALSE,TRUE,TRUE,FALSE
857,2.6432,2.5139,7.7339,5.2613,9.9761,TRUE,TRUE,FALSE,FALSE
858,2.4488,2.1827,7.6193,5.4329,10.0259,TRUE,FALSE,FALSE,FALSE
859,2.366,2.7143,7.8245,5.1149,9.5705,TRUE,TRUE,FALSE,FALSE
860,2.1668,2.6123,7.6421,5.2571,10.0805,TRUE,FALSE,FALSE,FALSE
861,2.3228,2.3501,7.7969,4.9925,9.9905,TRUE,TRUE,FALSE,FALSE
862,3.1892,2.6759,7.6169,5.5007,9.7061,FALSE,FALSE,FALSE,FALSE
863,2.4824,2.4773,7.7441,5.0939,9.6089,TRUE,TRUE,FALSE,FALSE
864,3.0716,2.2805,7.7681,5.5181,9.6929,FALSE,FALSE,FALSE,FALSE
865,2.4692,2.5757,8.1263,5.2109,9.8741,TRUE,TRUE,FALSE,FALSE
866,2.3444,2.4677,7.6403,5.3801,9.9695,TRUE,TRUE,FALSE,FALSE
867,2.9228,2.2703,7.8821,5.2181,10.0799,TRUE,FALSE,FALSE,FALSE
868,2.7656,2.6513,8.1473,4.9331,9.7271,FALSE,TRUE,FALSE,FALSE
869,3.0272,2.5415,8.0501,5.3045,9.6137,FALSE,TRUE,TRUE,FALSE
870,3.3056,2.4623,7.7981,4.9385,10.0421,FALSE,TRUE,TRUE,FALSE
871,2.912,2.7263,7.8185,5.2205,9.8777,FALSE,TRUE,TRUE,FALSE
872,3.0044,2.5823,7.9235,5.1863,9.7889,FALSE,TRUE,TRUE,FALSE
873,2.2892,2.6435,8.1551,5.3675,9.7013,TRUE,FALSE,FALSE,FALSE
874,2.4632,2.6213,7.7657,5.3183,9.8459,TRUE,TRUE,FALSE,FALSE
875,3.1868,2.5385,7.6427,5.2295,9.9713,FALSE,TRUE,TRUE,FALSE
876,2.5628,2.3087,8.1797,5.2535,9.6989,TRUE,FALSE,FALSE,FALSE
877,2.8496,2.4293,8.1581,5.1713,9.7571,FALSE,TRUE,FALSE,FALSE
878,2.432,2.2865,8.0069,5.0867,9.9347,TRUE,FALSE,FALSE,FALSE
879,2.4476,2.2229,7.7171,5.2385,9.7589,TRUE,FALSE,FALSE,FALSE
